index,Order Id,shipping date (DateOrders),Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk
20159,1312,1/23/2015 3:18,Standard Class,3,4,Advance shipping,0
20160,57162,4/17/2017 10:02,Standard Class,3,4,Advance shipping,0
20161,56749,4/13/2017 9:21,Standard Class,5,4,Late delivery,1
20162,2383,2/8/2015 18:31,Standard Class,4,4,Shipping on time,0
20163,59850,5/29/2017 15:46,Standard Class,6,4,Late delivery,1
20165,55749,3/29/2017 19:00,Standard Class,5,4,Late delivery,1
20166,54807,3/14/2017 0:58,Standard Class,3,4,Advance shipping,0
20167,7629,4/27/2015 8:25,Standard Class,5,4,Late delivery,1
20168,2640,2/14/2015 12:33,Standard Class,6,4,Late delivery,1
20169,1175,1/24/2015 3:18,Standard Class,6,4,Late delivery,1
20170,98,1/6/2015 9:59,Standard Class,4,4,Shipping on time,0
20171,8503,5/9/2015 2:37,Standard Class,4,4,Shipping on time,0
20172,8265,5/7/2015 15:14,Standard Class,6,4,Late delivery,1
20173,5737,3/28/2015 17:34,Standard Class,3,4,Advance shipping,0
20174,57158,4/18/2017 8:38,Standard Class,4,4,Shipping on time,0
20175,56606,4/8/2017 7:15,Standard Class,2,4,Advance shipping,0
20176,58093,5/2/2017 0:12,Standard Class,4,4,Shipping on time,0
20177,59167,5/16/2017 16:29,Standard Class,3,4,Advance shipping,0
20178,58117,5/1/2017 8:37,Standard Class,3,4,Advance shipping,0
20179,56391,4/5/2017 3:55,Standard Class,2,4,Advance shipping,0
20180,56336,4/4/2017 8:39,Standard Class,2,4,Advance shipping,0
20181,56118,4/3/2017 4:17,Standard Class,4,4,Shipping on time,0
20184,51920,2/2/2017 21:32,Standard Class,6,4,Late delivery,1
20185,9003,5/16/2015 9:48,Standard Class,4,4,Shipping on time,0
20186,6171,4/3/2015 1:37,Standard Class,2,4,Advance shipping,0
20187,4062,3/4/2015 6:44,Standard Class,3,4,Advance shipping,0
20188,2523,2/10/2015 19:34,Standard Class,4,4,Shipping on time,0
20189,10010,6/2/2015 2:35,Standard Class,6,4,Late delivery,1
20191,3816,2/27/2015 16:33,Standard Class,2,4,Advance shipping,0
20193,54560,3/13/2017 10:26,Standard Class,6,4,Late delivery,1
20194,57831,4/26/2017 4:25,Standard Class,2,4,Advance shipping,0
20195,53104,2/19/2017 4:20,Standard Class,5,4,Late delivery,1
20196,59906,5/26/2017 11:23,Standard Class,2,4,Advance shipping,0
20198,57268,4/19/2017 23:10,Standard Class,4,4,Shipping on time,0
20199,55685,3/29/2017 20:35,Standard Class,6,4,Late delivery,1
20201,52907,2/14/2017 7:19,Standard Class,3,4,Advance shipping,0
20202,52423,2/8/2017 5:45,Standard Class,4,4,Shipping on time,0
20203,52204,2/6/2017 1:02,Standard Class,5,4,Late delivery,1
20204,9366,5/19/2015 16:58,Standard Class,2,4,Advance shipping,0
20205,7902,4/29/2015 8:04,Standard Class,3,4,Advance shipping,0
20206,7165,4/21/2015 13:52,Standard Class,6,4,Late delivery,1
20207,6978,4/16/2015 20:21,Standard Class,4,4,Shipping on time,0
20208,6132,4/3/2015 11:57,Standard Class,3,4,Advance shipping,0
20209,51296,1/20/2017 18:55,Standard Class,2,4,Advance shipping,0
20211,4782,3/14/2015 18:59,Standard Class,3,4,Advance shipping,0
20212,55200,3/22/2017 18:40,Standard Class,6,4,Late delivery,1
20213,53098,2/18/2017 2:14,Standard Class,4,4,Shipping on time,0
20214,51444,1/25/2017 22:46,Standard Class,5,4,Late delivery,1
20216,328,1/9/2015 18:33,Standard Class,4,4,Shipping on time,0
20217,59579,5/24/2017 16:49,Standard Class,5,4,Late delivery,1
20221,59691,5/23/2017 8:03,Standard Class,2,4,Advance shipping,0
20222,58224,5/4/2017 22:06,Standard Class,5,4,Late delivery,1
20223,57993,4/30/2017 13:10,Standard Class,4,4,Shipping on time,0
20225,54097,3/3/2017 16:14,Standard Class,3,4,Advance shipping,0
20227,52316,2/4/2017 16:16,Standard Class,2,4,Advance shipping,0
20228,9634,5/26/2015 14:52,Standard Class,5,4,Late delivery,1
20230,5093,3/20/2015 7:57,Standard Class,4,4,Shipping on time,0
20231,3301,2/20/2015 4:08,Standard Class,2,4,Advance shipping,0
20232,2698,2/13/2015 8:52,Standard Class,4,4,Shipping on time,0
20233,349,1/11/2015 1:55,Standard Class,5,4,Late delivery,1
20234,57146,4/16/2017 4:26,Standard Class,2,4,Advance shipping,0
20235,56478,4/8/2017 10:24,Standard Class,4,4,Shipping on time,0
20237,52753,2/13/2017 1:22,Standard Class,4,4,Shipping on time,0
20238,4917,3/16/2015 18:17,Standard Class,3,4,Advance shipping,0
20239,60014,5/31/2017 1:13,Standard Class,5,4,Late delivery,1
20240,54691,3/11/2017 8:20,Standard Class,2,4,Advance shipping,0
20243,59211,5/16/2017 7:54,Standard Class,2,4,Advance shipping,0
20244,56873,4/14/2017 4:47,Standard Class,4,4,Shipping on time,0
20246,52315,2/8/2017 15:55,Standard Class,6,4,Late delivery,1
20247,3590,2/28/2015 9:23,Standard Class,6,4,Late delivery,1
20248,1466,1/24/2015 9:15,Standard Class,2,4,Advance shipping,0
20250,58536,5/6/2017 11:25,Standard Class,2,4,Advance shipping,0
20252,9721,5/24/2015 21:20,Standard Class,2,4,Advance shipping,0
20254,3585,2/28/2015 7:38,Standard Class,6,4,Late delivery,1
20255,59765,5/28/2017 9:59,Standard Class,6,4,Late delivery,1
20256,59898,5/28/2017 8:35,Standard Class,4,4,Shipping on time,0
20258,57059,4/17/2017 21:57,Standard Class,5,4,Late delivery,1
20260,8411,5/5/2015 18:23,Standard Class,2,4,Advance shipping,0
20261,9301,5/18/2015 18:12,Standard Class,2,4,Advance shipping,0
20264,5367,3/23/2015 7:56,Standard Class,3,4,Advance shipping,0
20266,58905,5/15/2017 20:41,Standard Class,6,4,Late delivery,1
20267,8651,5/9/2015 6:28,Standard Class,2,4,Advance shipping,0
20269,57518,4/23/2017 14:46,Standard Class,4,4,Shipping on time,0
20271,55435,3/26/2017 4:59,Standard Class,6,4,Late delivery,1
20273,53577,2/24/2017 2:03,Standard Class,3,4,Advance shipping,0
20275,5366,3/22/2015 7:35,Standard Class,2,4,Advance shipping,0
20276,1620,1/30/2015 15:12,Standard Class,6,4,Late delivery,1
20277,58297,5/3/2017 23:41,Standard Class,3,4,Advance shipping,0
20278,57988,4/30/2017 11:25,Standard Class,4,4,Shipping on time,0
20279,55730,3/30/2017 12:21,Standard Class,6,4,Late delivery,1
20281,4462,3/10/2015 2:53,Standard Class,3,4,Advance shipping,0
20282,57525,4/25/2017 17:13,Standard Class,6,4,Late delivery,1
20283,55731,3/26/2017 12:42,Standard Class,2,4,Advance shipping,0
20284,59248,5/18/2017 20:51,Standard Class,4,4,Shipping on time,0
20285,56377,4/5/2017 23:01,Standard Class,3,4,Advance shipping,0
20286,54793,3/14/2017 20:04,Standard Class,4,4,Shipping on time,0
20287,3909,3/4/2015 1:08,Standard Class,5,4,Late delivery,1
20290,61574,6/22/2017 19:45,Standard Class,5,4,Late delivery,1
20291,58348,5/5/2017 17:33,Standard Class,4,4,Shipping on time,0
20294,10280,6/6/2015 1:11,Standard Class,6,4,Late delivery,1
20295,3508,2/25/2015 4:39,Standard Class,4,4,Shipping on time,0
20296,54222,3/5/2017 12:01,Standard Class,3,4,Advance shipping,0
20297,59972,5/28/2017 10:30,Standard Class,3,4,Advance shipping,0
20298,58705,5/12/2017 22:37,Standard Class,6,4,Late delivery,1
20299,55670,3/29/2017 15:19,Standard Class,6,4,Late delivery,1
20300,4811,3/14/2015 5:09,Standard Class,2,4,Advance shipping,0
20302,2890,2/18/2015 4:08,Standard Class,6,4,Late delivery,1
20304,51948,2/1/2017 7:20,Standard Class,4,4,Shipping on time,0
20305,5,1/7/2015 1:24,Standard Class,6,4,Late delivery,1
20306,59819,5/28/2017 4:54,Standard Class,5,4,Late delivery,1
20308,3401,2/21/2015 15:10,Standard Class,2,4,Advance shipping,0
20309,516,1/10/2015 12:25,Standard Class,2,4,Advance shipping,0
20311,7665,4/28/2015 21:02,Standard Class,6,4,Late delivery,1
20312,6673,4/12/2015 9:29,Standard Class,4,4,Shipping on time,0
20313,52305,2/8/2017 12:25,Standard Class,6,4,Late delivery,1
20314,61558,6/21/2017 14:09,Standard Class,4,4,Shipping on time,0
20315,58948,5/14/2017 11:45,Standard Class,4,4,Shipping on time,0
20316,56768,4/12/2017 16:00,Standard Class,4,4,Shipping on time,0
20317,55318,3/22/2017 12:00,Standard Class,4,4,Shipping on time,0
20318,9487,5/22/2015 11:22,Standard Class,3,4,Advance shipping,0
20319,4038,3/4/2015 22:20,Standard Class,4,4,Shipping on time,0
20320,3469,2/25/2015 14:59,Standard Class,5,4,Late delivery,1
20321,59617,5/23/2017 6:08,Standard Class,3,4,Advance shipping,0
20322,58818,5/12/2017 14:12,Standard Class,4,4,Shipping on time,0
20323,513,1/12/2015 11:22,Standard Class,4,4,Shipping on time,0
20324,60302,6/2/2017 6:07,Standard Class,3,4,Advance shipping,0
20325,59143,5/17/2017 8:04,Standard Class,4,4,Shipping on time,0
20327,57510,4/25/2017 11:57,Standard Class,6,4,Late delivery,1
20329,6466,4/7/2015 8:58,Standard Class,2,4,Advance shipping,0
20331,5058,3/19/2015 19:41,Standard Class,4,4,Shipping on time,0
20332,3624,2/27/2015 21:17,Standard Class,5,4,Late delivery,1
20333,872,1/16/2015 17:09,Standard Class,3,4,Advance shipping,0
20335,55421,3/22/2017 0:05,Standard Class,2,4,Advance shipping,0
20336,6048,4/3/2015 6:32,Standard Class,4,4,Shipping on time,0
20337,5210,3/24/2015 0:56,Standard Class,6,4,Late delivery,1
20338,4671,3/12/2015 4:06,Standard Class,2,4,Advance shipping,0
20339,4037,3/3/2015 21:59,Standard Class,3,4,Advance shipping,0
20340,2729,2/14/2015 19:44,Standard Class,5,4,Late delivery,1
20341,60501,6/4/2017 3:50,Standard Class,2,4,Advance shipping,0
20342,6278,4/6/2015 15:06,Standard Class,4,4,Shipping on time,0
20345,57271,4/18/2017 0:13,Standard Class,2,4,Advance shipping,0
20346,54610,3/14/2017 3:57,Standard Class,6,4,Late delivery,1
20348,60891,6/9/2017 20:28,Standard Class,2,4,Advance shipping,0
20350,8229,5/6/2015 2:38,Standard Class,5,4,Late delivery,1
20351,2491,2/8/2015 8:21,Standard Class,2,4,Advance shipping,0
20352,1203,1/22/2015 13:06,Standard Class,4,4,Shipping on time,0
20353,611,1/11/2015 21:42,Standard Class,2,4,Advance shipping,0
20355,3746,2/26/2015 16:02,Standard Class,2,4,Advance shipping,0
20356,61126,6/13/2017 6:48,Standard Class,2,4,Advance shipping,0
20357,51425,1/26/2017 16:07,Standard Class,6,4,Late delivery,1
20359,3733,2/28/2015 11:29,Standard Class,4,4,Shipping on time,0
20360,59717,5/24/2017 17:10,Standard Class,3,4,Advance shipping,0
20362,59493,5/22/2017 10:41,Standard Class,4,4,Shipping on time,0
20364,57868,4/28/2017 17:23,Standard Class,4,4,Shipping on time,0
20366,6511,4/8/2015 0:44,Standard Class,2,4,Advance shipping,0
20367,1444,1/27/2015 1:32,Standard Class,5,4,Late delivery,1
20369,57233,4/19/2017 10:55,Standard Class,4,4,Shipping on time,0
20370,55592,3/25/2017 12:00,Standard Class,3,4,Advance shipping,0
20371,7936,4/28/2015 19:59,Standard Class,2,4,Advance shipping,0
20373,925,1/20/2015 11:43,Standard Class,6,4,Late delivery,1
20375,8275,5/7/2015 18:45,Standard Class,6,4,Late delivery,1
20377,53645,2/28/2017 1:52,Standard Class,6,4,Late delivery,1
20378,61088,6/14/2017 17:29,Standard Class,4,4,Shipping on time,0
20379,9319,5/22/2015 0:30,Standard Class,5,4,Late delivery,1
20381,53955,3/4/2017 14:29,Standard Class,6,4,Late delivery,1
20382,59680,5/27/2017 4:12,Standard Class,6,4,Late delivery,1
20383,52149,2/5/2017 5:46,Standard Class,5,4,Late delivery,1
20384,3156,2/18/2015 1:20,Standard Class,2,4,Advance shipping,0
20387,7957,4/30/2015 3:20,Standard Class,3,4,Advance shipping,0
20389,52301,2/4/2017 11:01,Standard Class,2,4,Advance shipping,0
20391,301,1/7/2015 9:06,Standard Class,2,4,Advance shipping,0
20393,56778,4/12/2017 19:30,Standard Class,4,4,Shipping on time,0
20395,51589,1/28/2017 1:34,Standard Class,5,4,Late delivery,1
20397,4469,3/12/2015 5:20,Standard Class,5,4,Late delivery,1
20401,58177,5/2/2017 5:38,Standard Class,3,4,Advance shipping,0
20402,8939,5/16/2015 11:22,Standard Class,5,4,Late delivery,1
20404,885,1/19/2015 21:42,Standard Class,6,4,Late delivery,1
20405,57110,4/19/2017 15:49,Standard Class,6,4,Late delivery,1
20407,3677,2/26/2015 15:52,Standard Class,3,4,Advance shipping,0
20409,52176,2/2/2017 15:13,Standard Class,2,4,Advance shipping,0
20410,5577,3/26/2015 9:31,Standard Class,3,4,Advance shipping,0
20412,1856,1/30/2015 1:53,Standard Class,2,4,Advance shipping,0
20413,60828,6/10/2017 22:24,Standard Class,4,4,Shipping on time,0
20414,60677,6/7/2017 17:30,Standard Class,3,4,Advance shipping,0
20417,59870,5/29/2017 22:46,Standard Class,6,4,Late delivery,1
20419,785,1/18/2015 10:40,Standard Class,6,4,Late delivery,1
20420,2684,2/14/2015 3:58,Standard Class,5,4,Late delivery,1
20421,59080,5/18/2017 10:00,Standard Class,6,4,Late delivery,1
20422,58118,5/2/2017 8:58,Standard Class,4,4,Shipping on time,0
20423,1541,1/25/2015 11:31,Standard Class,2,4,Advance shipping,0
20424,8429,5/9/2015 0:42,Standard Class,5,4,Late delivery,1
20425,61186,6/14/2017 3:49,Standard Class,2,4,Advance shipping,0
20430,7098,4/18/2015 14:23,Standard Class,4,4,Shipping on time,0
20431,58292,5/3/2017 21:56,Standard Class,3,4,Advance shipping,0
20432,271,1/6/2015 22:35,Standard Class,2,4,Advance shipping,0
20433,51414,1/25/2017 12:15,Standard Class,5,4,Late delivery,1
20435,52243,2/5/2017 14:41,Standard Class,4,4,Shipping on time,0
20436,1251,1/21/2015 5:55,Standard Class,2,4,Advance shipping,0
20438,4708,3/14/2015 17:04,Standard Class,4,4,Shipping on time,0
20439,2075,2/6/2015 6:36,Standard Class,6,4,Late delivery,1
20441,9974,5/31/2015 13:59,Standard Class,5,4,Late delivery,1
20442,56329,4/7/2017 6:12,Standard Class,5,4,Late delivery,1
20443,7504,4/25/2015 12:38,Standard Class,5,4,Late delivery,1
20444,58279,5/5/2017 17:22,Standard Class,5,4,Late delivery,1
20450,54046,3/1/2017 22:22,Standard Class,2,4,Advance shipping,0
20451,7437,4/22/2015 13:09,Standard Class,3,4,Advance shipping,0
20455,728,1/15/2015 14:42,Standard Class,4,4,Shipping on time,0
20456,3660,3/1/2015 9:54,Standard Class,6,4,Late delivery,1
20457,59162,5/16/2017 14:44,Standard Class,3,4,Advance shipping,0
20458,57677,4/24/2017 22:28,Standard Class,3,4,Advance shipping,0
20459,9393,5/22/2015 2:26,Standard Class,4,4,Shipping on time,0
20461,55949,4/1/2017 17:04,Standard Class,5,4,Late delivery,1
20462,55691,3/25/2017 22:41,Standard Class,2,4,Advance shipping,0
20464,7300,4/23/2015 13:09,Standard Class,6,4,Late delivery,1
20465,6127,4/3/2015 10:12,Standard Class,3,4,Advance shipping,0
20467,2522,2/9/2015 19:13,Standard Class,3,4,Advance shipping,0
20468,914,1/19/2015 7:51,Standard Class,5,4,Late delivery,1
20470,4822,3/15/2015 9:00,Standard Class,3,4,Advance shipping,0
20473,51828,1/30/2017 13:18,Standard Class,4,4,Shipping on time,0
20475,10242,6/2/2015 11:52,Standard Class,3,4,Advance shipping,0
20476,53879,3/2/2017 11:51,Standard Class,5,4,Late delivery,1
20477,52320,2/8/2017 17:40,Standard Class,6,4,Late delivery,1
20479,60535,6/8/2017 15:45,Standard Class,6,4,Late delivery,1
20481,6573,4/10/2015 22:27,Standard Class,4,4,Shipping on time,0
20482,6360,4/9/2015 19:50,Standard Class,6,4,Late delivery,1
20484,9572,5/23/2015 17:08,Standard Class,3,4,Advance shipping,0
20488,54749,3/15/2017 4:39,Standard Class,5,4,Late delivery,1
20489,56,1/3/2015 19:16,Standard Class,2,4,Advance shipping,0
20490,9740,5/29/2015 4:00,Standard Class,6,4,Late delivery,1
20491,58383,5/6/2017 5:48,Standard Class,4,4,Shipping on time,0
20492,53700,2/28/2017 21:09,Standard Class,6,4,Late delivery,1
20493,8456,5/6/2015 10:09,Standard Class,2,4,Advance shipping,0
20499,7405,4/25/2015 1:57,Standard Class,6,4,Late delivery,1
20501,890,1/19/2015 23:27,Standard Class,6,4,Late delivery,1
20502,647,1/13/2015 10:19,Standard Class,3,4,Advance shipping,0
20503,61583,6/21/2017 22:55,Standard Class,4,4,Shipping on time,0
20504,8646,5/9/2015 4:43,Standard Class,2,4,Advance shipping,0
20507,52746,2/10/2017 22:55,Standard Class,2,4,Advance shipping,0
20510,1582,1/27/2015 1:53,Standard Class,3,4,Advance shipping,0
20511,57821,4/26/2017 0:55,Standard Class,2,4,Advance shipping,0
20514,6614,4/12/2015 12:49,Standard Class,5,4,Late delivery,1
20516,9118,5/18/2015 2:05,Standard Class,4,4,Shipping on time,0
20517,1196,1/20/2015 10:39,Standard Class,2,4,Advance shipping,0
20518,6097,4/2/2015 23:42,Standard Class,3,4,Advance shipping,0
20519,1846,1/29/2015 22:23,Standard Class,2,4,Advance shipping,0
20521,59158,5/17/2017 13:19,Standard Class,4,4,Shipping on time,0
20523,54649,3/13/2017 17:37,Standard Class,5,4,Late delivery,1
20525,51580,1/28/2017 22:25,Standard Class,6,4,Late delivery,1
20527,8127,5/2/2015 14:53,Standard Class,3,4,Advance shipping,0
20529,143,1/7/2015 1:44,Standard Class,4,4,Shipping on time,0
20530,60997,6/12/2017 9:36,Standard Class,3,4,Advance shipping,0
20533,6010,4/4/2015 17:13,Standard Class,6,4,Late delivery,1
20534,59261,5/17/2017 1:25,Standard Class,2,4,Advance shipping,0
20535,54995,3/19/2017 18:50,Standard Class,6,4,Late delivery,1
20536,4235,3/9/2015 19:21,Standard Class,6,4,Late delivery,1
20537,9805,5/30/2015 2:46,Standard Class,6,4,Late delivery,1
20538,7959,5/2/2015 4:02,Standard Class,5,4,Late delivery,1
20540,748,1/15/2015 21:42,Standard Class,4,4,Shipping on time,0
20542,59799,5/27/2017 21:54,Standard Class,5,4,Late delivery,1
20543,7118,4/18/2015 21:24,Standard Class,4,4,Shipping on time,0
20547,264,1/9/2015 20:08,Standard Class,5,4,Late delivery,1
20552,4777,3/14/2015 17:14,Standard Class,3,4,Advance shipping,0
20555,8583,5/10/2015 6:39,Standard Class,4,4,Shipping on time,0
20556,7396,4/20/2015 22:47,Standard Class,2,4,Advance shipping,0
20562,807,1/15/2015 18:22,Standard Class,3,4,Advance shipping,0
20565,55908,3/31/2017 2:42,Standard Class,4,4,Shipping on time,0
20566,6110,4/6/2015 4:15,Standard Class,6,4,Late delivery,1
20567,4700,3/16/2015 14:16,Standard Class,6,4,Late delivery,1
20568,9428,5/22/2015 14:41,Standard Class,4,4,Shipping on time,0
20570,6397,4/7/2015 8:48,Standard Class,3,4,Advance shipping,0
20573,5869,4/1/2015 15:49,Standard Class,5,4,Late delivery,1
20577,54250,3/8/2017 21:50,Standard Class,6,4,Late delivery,1
20578,9539,5/25/2015 5:35,Standard Class,5,4,Late delivery,1
20579,8691,5/9/2015 20:29,Standard Class,2,4,Advance shipping,0
20580,8520,5/11/2015 8:35,Standard Class,6,4,Late delivery,1
20584,7940,5/2/2015 21:23,Standard Class,6,4,Late delivery,1
20586,5015,3/21/2015 4:37,Standard Class,6,4,Late delivery,1
20587,51783,1/29/2017 21:32,Standard Class,4,4,Shipping on time,0
20588,6319,4/8/2015 5:28,Standard Class,5,4,Late delivery,1
20590,4296,3/6/2015 16:43,Standard Class,2,4,Advance shipping,0
20591,9227,5/18/2015 16:16,Standard Class,3,4,Advance shipping,0
20592,124,1/7/2015 19:05,Standard Class,5,4,Late delivery,1
20597,52417,2/7/2017 3:39,Standard Class,3,4,Advance shipping,0
20598,8689,5/12/2015 19:47,Standard Class,5,4,Late delivery,1
20603,3310,2/24/2015 7:17,Standard Class,6,4,Late delivery,1
20605,57472,4/21/2017 22:39,Standard Class,3,4,Advance shipping,0
20606,4760,3/17/2015 11:17,Standard Class,6,4,Late delivery,1
20612,442,1/10/2015 10:30,Standard Class,3,4,Advance shipping,0
20613,5225,3/24/2015 6:12,Standard Class,6,4,Late delivery,1
20616,6061,4/1/2015 11:05,Standard Class,2,4,Advance shipping,0
20617,4099,3/6/2015 19:42,Standard Class,5,4,Late delivery,1
20622,5512,3/25/2015 10:44,Standard Class,3,4,Advance shipping,0
20623,4513,3/11/2015 20:45,Standard Class,4,4,Shipping on time,0
20627,9006,5/14/2015 10:51,Standard Class,2,4,Advance shipping,0
20628,5288,3/23/2015 4:16,Standard Class,4,4,Shipping on time,0
20629,2362,2/7/2015 11:09,Standard Class,3,4,Advance shipping,0
20631,58644,5/11/2017 1:15,Standard Class,5,4,Late delivery,1
20634,1785,2/2/2015 1:00,Standard Class,6,4,Late delivery,1
20637,56882,4/13/2017 7:56,Standard Class,3,4,Advance shipping,0
20638,3758,2/28/2015 20:14,Standard Class,4,4,Shipping on time,0
20639,51638,1/27/2017 18:44,Standard Class,4,4,Shipping on time,0
20640,5136,3/18/2015 23:01,Standard Class,2,4,Advance shipping,0
20642,8794,5/14/2015 8:34,Standard Class,5,4,Late delivery,1
20644,3299,2/23/2015 3:26,Standard Class,5,4,Late delivery,1
20645,605,1/15/2015 19:36,Standard Class,6,4,Late delivery,1
20646,8568,5/10/2015 1:24,Standard Class,4,4,Shipping on time,0
20647,60578,6/7/2017 6:49,Standard Class,4,4,Shipping on time,0
20650,58100,5/4/2017 2:40,Standard Class,6,4,Late delivery,1
20652,57461,4/20/2017 18:47,Standard Class,2,4,Advance shipping,0
20653,7324,4/22/2015 21:34,Standard Class,5,4,Late delivery,1
20654,6087,4/2/2015 20:11,Standard Class,3,4,Advance shipping,0
20655,3303,2/22/2015 4:50,Standard Class,4,4,Shipping on time,0
20657,7549,4/26/2015 4:24,Standard Class,5,4,Late delivery,1
20658,7090,4/20/2015 11:35,Standard Class,6,4,Late delivery,1
20663,3095,2/21/2015 3:57,Standard Class,6,4,Late delivery,1
20665,52183,2/4/2017 17:40,Standard Class,4,4,Shipping on time,0
20666,2034,2/4/2015 16:15,Standard Class,5,4,Late delivery,1
20667,59203,5/18/2017 5:05,Standard Class,4,4,Shipping on time,0
20671,2453,2/9/2015 19:02,Standard Class,4,4,Shipping on time,0
20672,1865,2/3/2015 5:02,Standard Class,6,4,Late delivery,1
20675,236,1/6/2015 10:19,Standard Class,2,4,Advance shipping,0
20678,8576,5/8/2015 4:12,Standard Class,2,4,Advance shipping,0
20679,780,1/18/2015 8:55,Standard Class,6,4,Late delivery,1
20681,3377,2/22/2015 6:45,Standard Class,3,4,Advance shipping,0
20685,6524,4/11/2015 5:17,Standard Class,5,4,Late delivery,1
20687,60560,6/9/2017 0:30,Standard Class,6,4,Late delivery,1
